month,year,new_accounts,contributing,reduced,lapsed_holding,dormant,closed,holding,live_accounts,tier_none,tier_silver,tier_gold,tier_platinum,tier_sovereign,inflow_sip,inflow_spot,collection_events,spot_events,grams_bought,grams_withdrawn,grams_redeemed,grams_closing,aum_usd,float_grams,float_usd,fee_applied,pricegap_rate,bar_grams,fab_premium,gross_entry_fee,stream1_net,stream1_sip,stream1_spot,cor_premium,cor_pricegap,cor_float,cor_rail,cost_of_revenue,gross_profit,stream2,stream2_gross,stream2_processor_fees,stream3,stream4,stream5,stream5_peak_drawn,stream5_avg_drawn,stream6,partner_aum,revenue,cost_vault,cost_screening,cost_rewards,cost_redemption,cost_card_fixed,cost_card_variable,cost_acquisition,cost_opex,cost_oneoff,cost_family,cost_vat,operating_cost,total_cost,ebitda,tax,net_profit,gold_px,margin_call_usd,grams_liquidated,active_cards,card_spend,card_spend_S1,card_spend_S2,card_spend_S3,card_spend_S4,card_spend_S5,card_spend_S6,live_S1,live_S2,live_S3,live_S4,live_S5,live_S6
39,4,442.56640237504337,4932.757958687504,55.96418022415301,2097.2113249499953,939.2606220573289,0.0,8025.194085918981,4988.722138911657,2261.5553354573167,1312.057017840318,1378.845744968241,36.26404064576707,0.0,213976.14337393633,121648.26500803306,4988.722138911645,197.77278406427274,2285.620702368463,348.1658529072158,232.11056860481057,25650.052657136526,3628456.448878533,604.2088302321889,88035.52255838481,0.03664961045064282,0.0008780896918496166,100,0.03,12300.503824926638,422.5511404154686,-363.85199606972515,786.4031364851937,9699.717136711282,294.70833333333337,586.9034837225654,1296.6237307439794,11877.95268451116,40209.11937084913,15169.890067272838,25087.14753960635,2892.8561612437315,2436.829266084237,8803.460701471144,69.72152893875989,29013.16172392322,12185.527924047752,13306.666666666666,26613333.333333332,52087.07205536029,755.9284268496945,1059.5036669713998,2234.3881508754216,0.9748643881402045,23000.0,6743.659617674118,45123.05411233078,130175.65902913794,0.0,95.78346506710353,299.8514523902742,209488.80278568485,221366.75547019602,-169279.68341483572,0.0,-169279.68341483572,141.46,0.0,0.0,1078.6337089113945,1386576.5620224974,519020.5211719944,436465.3830150394,198283.08340034913,98920.13030678606,110350.4138133017,23537.03031502664,1119.5894202584423,1465.2442488198153,1098.0872821430955,464.44223685856133,692.2646856970682,149.09426513466195
40,4,562.3230031243492,5280.623375248084,59.99557959562333,2206.7634919773805,1040.1346422222275,0.0,8587.517089043315,5340.618954843707,2400.916222399227,1373.725439815642,1513.622864329593,52.354428299251765,0.0,228377.35727986495,130279.34909353779,5340.618954843711,212.37233545414387,2442.6328483955926,372.8784373239453,248.5856248826302,27471.221443325536,3886078.9853728306,638.1435441817827,92979.93933275362,0.03658613768036108,0.0008217003281865534,100,0.03,13121.86363936215,452.9959392147931,-387.8906691387673,840.8866083535604,10366.045282021216,294.70833333333337,619.8662622183575,1388.2478225744637,12668.867700147372,45844.4650146653,17849.226658914034,29495.252962457766,3387.355474055555,2603.838820315463,10741.002344556811,77.40125166420718,32208.918340563097,13527.7457030365,14119.999999999998,28239999.999999996,58513.33271481267,809.5997886193398,1297.9230684513454,2676.773230039099,1.044059624507047,11000.0,7632.935221552632,50252.87186207973,132049.4534377823,0.0,102.5398839329993,317.75912849681276,206140.89968057876,218809.76738072615,-160296.43466591346,0.0,-160296.43466591346,141.46,0.0,0.0,1199.340580946217,1627737.8271099613,594867.8527130415,505562.88725723105,232753.02347789772,120705.20547009277,139058.40004827772,34790.45814342082,1181.9964097858497,1559.7783691307811,1181.4176123306065,503.20758176745227,751.556731841512,162.66224998750857
41,4,423.05118879512315,5471.737335028845,64.29391246403802,2327.7047224186554,1146.8323079269019,0.0,9010.56827783844,5536.031247492883,2408.0363551621695,1459.1165714077133,1604.5839184257318,64.29440249726898,0.0,236244.68145805114,136582.06992446203,5536.031247492883,223.07592018080373,2539.3976547284524,401.8293150162454,267.88621001083027,29340.903573026902,4150564.2194403857,656.6819394364746,95681.05396726423,0.03648761547872226,0.0007904699226664885,100,0.03,13603.559144626324,454.5045591228526,-417.36101499974563,871.8655741225982,10776.695767136605,294.7083333333333,637.8736931150949,1439.7767919184218,13149.054585503456,46632.93794792904,17337.953997709472,28636.082108964063,3280.025120744653,2691.573208422891,11131.480859823816,84.09198951664919,34993.129506324825,14697.114392656425,14933.333333333334,29866666.666666668,59781.992533432494,864.7008790500804,1052.961747606131,2630.0155755581513,1.1251220820454872,11000.0,7999.634427823449,44534.55031369647,133148.48124081615,0.0,106.29179995186337,326.7448441514068,201664.50595073574,214813.56053623918,-155031.56800280669,0.0,-155031.56800280669,141.46,0.0,0.0,1290.0111807756682,1578770.2962785435,568137.7549248666,486248.68213343475,225844.98734267268,119869.20435637723,140629.6689267132,38039.99859447913,1214.6789381402768,1611.1910952954413,1228.66728877573,525.4997231959053,785.5880967103194,170.40610537521016
42,4,399.9518962215852,5635.947045832501,68.71880544066529,2447.3463516934294,1258.5079710934324,0.0,9410.520174060028,5704.6658512731665,2454.4137218791298,1487.9972834156154,1686.6294296367994,75.62541634161866,0.0,242995.11180889604,142492.72842930417,5704.6658512731665,233.13056564608837,2625.7856011410454,432.0620908168038,288.0413938778692,31246.585689473282,4420142.01163289,672.5885098470617,97998.70172105431,0.036432301190381905,0.0007645074696810867,100,0.03,14044.209100787932,468.4180509620438,-436.6588390508422,905.076890012886,11143.308934122368,294.7083333333334,653.3246781403622,1484.4491042298137,13575.791049825877,53540.9226668753,17508.920047542026,28906.1324892837,3303.4953447422386,2769.1047153518266,16957.149959317656,90.66322703506889,37727.613097694186,15845.597501031558,15746.666666666666,31493333.333333332,67116.71371670118,920.8629190901855,1022.2266132317334,2681.7143713377186,1.2097738542870506,23000.0,8423.73521968764,43645.35637086425,134115.31765123,0.0,109.52958434444474,334.62256715851777,214254.57507079878,227830.36612062465,-160713.65240392345,0.0,-160713.65240392345,141.46,0.0,0.0,1375.3337493470424,1592320.6276518768,565617.614226508,487026.10062662704,227929.75942175623,123231.7668173963,146608.85199227612,41906.53456731306,1242.3493252365884,1655.1844904308434,1269.7199102515956,544.9883113287857,815.289899151851,177.13391487350015
43,4,378.9930313923645,5777.190075000629,73.24063578337746,2564.6348011480663,1374.4476935203224,0.0,9789.513205452395,5850.430710784007,2370.291074491132,1632.7827473575742,1761.2042334708112,86.15265546449369,0.0,248786.67445025788,148047.68327612404,5850.430710784009,242.59932615440826,2703.4484192719833,463.34103459693847,308.8940230646256,33177.7990510837,4693331.4537663,686.2356247944246,99987.13822792188,0.036298632050653104,0.0007426482299109172,100,0.03,14404.544336167186,447.1031703733415,-476.01538250431554,923.1185528776571,11472.894401706442,294.7083333333332,666.5809215194793,1523.2575092346042,13957.441165793858,59978.57218403129,19675.771261130823,32471.792469712127,3703.919317061905,2829.20435196881,20369.377742217097,97.11565834123724,40412.65795898516,16973.316342773767,16560.0,33120000.0,73936.01334982515,977.7773862013127,994.8225042394463,3038.0046878228895,1.297354896871428,11000.0,9064.186497963678,42842.80708726546,134968.6049962264,0.0,112.32826964705302,340.50686761845185,203340.33565188156,217297.77681767542,-143361.76346785028,0.0,-143361.76346785028,141.46,0.0,0.0,1456.0723058234255,1787469.9639717247,627839.7826357071,543577.7515048897,256127.47987852976,140545.01759691388,169043.91463453777,50336.01772114639,1265.6767296633348,1692.965408222285,1305.6335919457472,562.0315175553043,841.1648270959671,182.95863630137114
44,4,404.7347251806476,5943.610498936297,77.83309908475199,2677.631658415828,1495.172674196157,0.0,10194.247930633033,6021.443598021048,2344.5991563215207,1737.4250802913618,1842.205487204123,97.21387420405472,0.0,255621.5864040636,154033.88074734848,6021.443598021048,252.80680626605738,2791.0650589530055,494.74573220471007,329.83048813647343,35144.28788969553,4971510.9648763295,702.3412658562222,102333.79133206182,0.03620457946052039,0.0007194053466016766,100,0.03,14831.403911919899,441.1858047829361,-507.8171052462203,949.0029100291564,11844.721897184765,294.70833333333337,682.2252755470788,1568.5626010717765,14390.218107136954,64391.091320995314,22045.54558850331,36370.491388627794,4141.208211308696,2904.1254061758295,21283.083485851494,103.81770234840137,43201.573945487646,18144.66105710481,17613.333333333332,35226666.666666664,78781.30942813227,1035.731451015902,1054.586679503189,3429.5029821683243,1.3852880501731883,11000.0,9752.850644212635,44028.160889571154,135948.62402536024,0.0,115.61171708200438,348.0800766745655,206714.53375363818,221104.75186077514,-142323.44243264286,0.0,-142323.44243264286,141.46,0.0,0.0,1541.9963394171878,2000750.5813027376,695071.6295610687,605142.692671253,287080.25377483777,159689.17235518023,193954.9770699467,59811.85587045118,1293.7312172850902,1737.6795795904231,1347.5988594780838,581.7699428371053,871.0258218677332,189.638176962617
45,4,502.2215770004108,6204.565012245416,82.51291159213642,2786.360504171958,1623.0310796239255,0.0,10696.469507633436,6287.077923837553,2416.8027222391124,1808.5959332430054,1950.6393150671659,111.03995328827979,0.0,266374.7297984511,161663.02866539345,6287.077923837564,265.8006567603411,2916.456441713864,525.2926828481383,350.1951218987589,37185.25652666251,5260226.388261679,727.6797440936216,106025.70389746822,0.03615529217455373,0.0006885101314215641,100,0.03,15475.830219001358,459.20636719007973,-533.4692318227751,992.6755990128548,12376.857847345296,294.70833333333337,706.8380259831215,1638.2196451494765,15016.623851811228,63370.17132005303,24867.24036794976,41010.93778309949,4660.634835881875,3027.8541247194307,16237.792158014472,111.41163551257023,46361.63102349891,19471.88502986954,18666.666666666668,37333333.333333336,78386.79517186426,1095.8804975545165,1250.004002679763,3899.3020939393477,1.4708195119747873,23000.0,10591.045857902249,48323.75721208763,137404.12842235772,0.0,120.71189613768124,361.1238122572568,226047.42461442814,241064.04846623936,-162677.25329437508,0.0,-162677.25329437508,141.46,0.0,0.0,1648.2943009047128,2254419.066954231,773596.0735054153,677866.2807990866,324101.19003970874,182885.78452118757,224358.10422291694,71611.63386591601,1339.4457506389954,1808.2619034929712,1411.9699002630446,611.6524062784484,916.0933250251046,199.65463813900092
46,4,626.0258655384831,6578.689303553758,87.36007192486892,2895.4994769679665,1760.9465207253247,0.0,11322.495373171918,6666.049375478627,2532.915783948881,1909.085050883708,2095.734412239262,128.31412840678797,0.0,281804.4097926561,171374.68212496882,6666.04937547864,282.3351339163721,3087.9085700863056,555.3645560990158,370.24303739934385,39347.55750325045,5566105.484409809,764.0379136449787,111323.22736214526,0.03610834190071271,0.0006503131732893426,100,0.03,16363.545593216111,485.11989372073936,-565.3059294500936,1050.425823170833,13104.466389732264,294.7083333333333,742.1548490809683,1737.096127348753,15878.425699495321,74914.96783946107,29657.516557954175,48893.00564780392,5545.447508464648,3205.9114896000215,21726.140724121877,120.27917406419748,50051.67244983458,21021.702428930523,19720.0,39440000.0,90793.39353895638,1159.6053092520435,1497.8227124413513,4688.140660728863,1.555020757077244,11000.0,11793.730140089097,53843.21809754143,139432.88104647337,0.0,127.98814800918987,380.19899861240754,223925.14013390485,239803.56583340018,-149010.1722944438,0.0,-149010.1722944438,141.46,0.0,0.0,1782.5458155020744,2685744.5829172065,909551.21861215,802688.8577326441,387068.0049549949,221501.0001853727,274420.3874150128,90515.11401703197,1406.0927151212782,1909.7686001299644,1503.472088286068,653.7564529622842,979.3537630795162,213.60575589952697
47,4,578.2420760670448,6885.525222476431,92.47405955887268,3015.4877379711234,1907.2504292325477,0.0,11900.737449238975,6977.999282035304,2673.110455758972,1936.844816857228,2224.310260166409,143.7337492526894,0.0,294437.8245908461,180223.25172690832,6977.999282035297,297.4332927934156,3234.3374844171685,588.7889064293371,392.5259376195581,41600.58014361873,5884818.067116306,793.8070234008343,115660.6997761905,0.03609248077597402,0.0006208816101365882,100,0.03,17131.695772101688,521.1765468503058,-585.715651214902,1106.8921980652078,13725.88141636958,294.7083333333333,771.07133184127,1818.8581437071782,16610.519225251363,81185.68226289391,33249.51349551497,54798.90625951349,6205.6990113347465,3354.211165908188,23158.512877318248,128.93484396886652,53653.54915270547,22534.490644136295,20773.333333333332,41546666.666666664,97796.20148814528,1226.003763982564,1426.7699642012021,5289.0219635157655,1.648608938002144,11000.0,12810.58995801696,51960.92505849608,141136.06929026582,0.0,133.9775862150777,395.9396525014204,225380.9458461329,241991.46507138427,-144195.263583239,0.0,-144195.263583239,141.46,0.0,0.0,1907.7288600448423,3008441.072034847,1007948.2227218767,894834.4001888252,434622.3264982049,251389.95088451914,313720.51712252724,105925.65461889395,1460.0800475479548,1992.6286212233383,1579.3756534293832,688.8867474820826,1031.9432428911705,225.08496946136637
48,4,433.78419604028545,7034.728614603649,97.79582446677719,3144.1599596805754,2057.837246528247,0.0,12334.521645279247,7132.524439070426,2673.69007307083,1996.5628351254547,2307.90930774867,154.36222312548568,0.0,300545.3362177602,186548.94774871386,7132.524439070441,308.27912220336646,3319.265543514164,626.5428044012878,417.6952029341918,43875.607679797424,6206643.462384144,808.1986338134695,117757.61210143102,0.03603199782604803,0.0006050334463658326,100,0.03,17550.980180960418,524.7210964003364,-612.255555940299,1136.9766523406354,14086.299113565408,294.7083333333333,785.0507473428735,1860.200890318452,17026.259084560068,80959.95696054392,34964.1807630691,57613.83259647523,6517.778706393073,3422.5384084875955,20085.345568282366,136.50445763782182,56803.48617944398,23857.46419536647,21826.666666666668,43653333.333333336,97986.21604510398,1293.05072133003,1172.5364120329054,5584.847964014179,1.7543198523236057,23000.0,13465.608463124998,45776.008599067725,142057.539660521,0.0,136.9444692301525,402.74781114248435,232891.0384203158,249917.29750487587,-151931.0814597719,0.0,-151931.0814597719,141.46,0.0,0.0,2003.4428825106115,3161778.6642664727,1051672.1719980915,937484.6162942402,457633.3353016929,266486.36670306005,334077.0612407543,114425.11272863363,1484.7704767421749,2032.374361711798,1618.0995718566319,707.1874000904345,1059.1666416652963,230.92598700410858
49,5,629.4872521394611,7380.4225313894,103.18265099759489,3261.255928987965,2219.147786043747,0.0,12964.008897418706,7483.605182386995,2886.9353613917324,1958.37780110741,2444.937713947893,193.35430593997208,0.0,314625.62031747965,196198.8403502744,7483.605182387012,324.8573354302902,3480.9817910040806,661.3317123721026,440.88780824806855,46254.36995018131,6543143.173152649,841.377115598001,122591.84297566803,0.03602955208577492,0.0005769268232537025,100,0.03,18404.776512316726,568.0830716948396,-632.5700379459065,1200.6531096407462,14772.59052466312,294.70833333333326,817.2789531711202,1952.1156294543255,17836.6934406219,83167.35668747587,36258.355360699854,59689.35173170437,6717.9778861272935,3589.9231212841055,19723.831873775216,147.16326002186597,61238.92473133286,25720.3483871598,22880.0,45760000.0,101004.05012809778,1363.1548277401353,1553.4716833805642,5910.764465679129,1.851728794641888,11000.0,14377.346400100409,62458.61408412628,200938.78329165868,0.0,143.68521950183055,420.20978764331625,298167.881488625,316004.5749292469,-215000.52480114915,0.0,-215000.52480114915,141.46,0.0,0.0,2157.6309766513396,3269475.5031027924,1072719.1631736748,964693.5879579629,476351.0569205735,280699.83010571386,353062.2554248854,121949.60951998176,1543.166351975828,2123.795937038951,1705.1553881559657,748.1775091963773,1119.877154481157,243.43284153872844
50,5,568.5526231354883,7649.060075339082,108.80304044485837,3385.7259921967184,2388.972412573548,0.0,13532.561520554207,7757.86311578394,3010.4462327076067,1958.7071778587485,2561.044963955845,227.66474126174114,0.0,325542.59931839217,204730.43928867584,7757.863115783939,339.54670784088023,3613.6351623176183,699.3991116505932,466.2660744337289,48702.33992641461,6889433.00599061,867.1016525717332,126340.00576598132,0.03599694337799817,0.0005557671461243422,100,0.03,19088.208545617665,591.3361494281176,-658.8416747351184,1250.177824163236,15335.544901843508,294.7083333333333,842.2667051065422,2024.3524559062048,18496.872396189592,80489.28332572318,33521.51582613622,55142.72374209897,6181.245268175033,3717.3870644081535,18608.421552220516,157.28940019687803,65452.70700215473,27490.136940904988,23893.333333333332,47786666.666666664,98986.15572191277,1435.2985429147104,1457.7991984172795,5550.697872335279,1.9583175126216612,11000.0,14746.780157473295,59829.9443842889,148009.13499172687,0.0,148.95097182305167,433.2576918785216,242613.82212837052,261110.69452456012,-162124.53880264735,0.0,-162124.53880264735,141.46,0.0,0.0,2297.687348132534,3015948.7869743034,978713.8720608251,886404.716633766,441781.009301994,262737.6941295137,331238.91291198664,115072.58193621787,1587.7069149049478,2194.2775453604168,1773.7941345237114,780.8326654200786,1168.0400981849682,253.21175738981572
51,5,569.1810383167626,7909.291823954844,114.5875151600809,3510.8859010672936,2566.9773186887637,0.0,14101.742558870983,8023.879339114926,3069.0303138503473,2018.2634358435278,2675.153809446975,261.43177997407133,0.0,336112.4311075162,213231.079517096,8023.87933911492,354.19888568973096,3743.831951822918,738.9124060183677,492.6082706789119,51214.65120154025,7244824.558969884,892.0081792438764,129968.98134691393,0.035935698407170216,0.000536473677459565,100,0.03,19741.04271974217,597.2809174154929,-695.3301117705348,1292.6110291860277,15888.0740371461,294.70833333333337,866.4598756460929,2094.5195562011627,19143.761802326688,84965.09990691033,35732.10567982375,58740.58488456999,6561.115437066641,3837.611259013466,19723.929933485953,167.50545050498536,69703.90350172084,29275.639470722752,24906.666666666668,49813333.33333333,104108.86170923701,1509.3384497853924,1476.0371976521405,5997.328418112542,2.06895473685143,23000.0,15700.070405284208,60037.151619211116,149501.70115344352,0.0,154.0584833110065,445.4823861582314,257823.237067695,276966.9988700217,-172858.1371607847,0.0,-172858.1371607847,141.46,0.0,0.0,2437.9331021144817,3208526.0419587786,1030910.6200226159,939716.7991934004,472345.2443621796,283147.7883247695,357617.375623729,124788.21443208416,1630.7363908044379,2262.382073098138,1840.592551477465,812.6796835321121,1214.8503423025957,262.63829790017127
52,5,721.6430766330103,8314.164039255329,120.5249853217714,3631.496116312251,2757.2004946146167,0.0,14823.38563550397,8434.689024577101,3200.783165432802,2097.122817600247,2831.977497760362,304.8055437837047,0.0,352601.6697768588,224375.39192785,8434.68902457711,373.3821575027444,3932.3609282403595,777.0211175393179,518.0140783595454,53851.976933881764,7617900.657066915,2000.0,288578.4,0.03588580234828181,0.005107799822450518,1000,0.02,20705.284795827578,2506.892128796557,20.881307908700364,2486.0108208878564,11125.435538177626,2947.083333333333,1923.856,2202.017795519964,18198.392667030923,96375.92350261917,40522.43396056419,66567.6328555774,7406.261695451529,4027.6796282350524,23219.5121781502,179.40560687308076,74655.90565231608,31355.480373972754,25919.999999999996,51839999.99999999,114574.3161696501,1587.0626368889407,1779.741260836188,6901.378133117147,2.1756591291100906,11000.0,17128.564928834916,67422.90289596582,151723.60744787776,0.0,161.94602927188063,465.3144527795846,258172.69344470135,276371.0861117323,-161796.76994208217,0.0,-161796.76994208217,141.46,0.0,0.0,2613.2322737462337,3630834.8902276475,1153397.6641341378,1059254.3171604478,537678.6127091167,325093.18888408504,411292.8842994541,144118.22304040653,1699.5975673711873,2369.0280482640906,1942.6988372686876,860.8232943508893,1285.5815152473776,276.95976207487814
53,5,541.4631673910969,8518.803673489607,126.74060009688203,3765.369852662616,2953.9346766459607,0.0,15364.848802895065,8645.544273586489,3167.8481500949833,2209.407001913163,2932.94204241648,335.34707916187693,0.0,360882.68002749875,232249.18775689707,8645.544273586502,387.0021805830477,4042.8298484984025,821.1241767099117,547.4161178066078,56526.266487863606,7996205.657373186,2000.0,288578.4,0.03579837565485534,0.004968681491254154,1000,0.02,21233.15741581179,2666.1072615644193,81.38726018107309,2584.7200013833462,11437.97420737168,2947.083333333333,1923.856,2258.1366135423873,18567.0501542474,95916.26988164237,38488.451741354686,63196.207880499,7012.817932604602,4117.676633176125,23521.105741600935,189.59517061288798,78896.08031829218,33136.353733682714,26933.33333333334,53866666.66666667,114483.32003588976,1665.8761786194138,1462.6523237603813,6617.960823412217,2.2991476947877527,11000.0,17561.32642666326,59131.01111271193,152954.35247070712,0.0,165.99445005286088,474.18708484173686,251035.6600184637,269602.7101727111,-155119.39013682137,0.0,-155119.39013682137,141.46,0.0,0.0,2748.5450642085266,3443656.150904806,1085619.2426691258,1002049.6573780288,512075.55372497893,311290.9150005,394191.16790563875,138429.61422653362,1732.5567116357263,2421.9944378132327,1996.583601158898,886.779410753222,1323.3044257324382,284.3256864929791
54,5,510.7476928173293,8689.9743262048,133.05567355430227,3896.5006354384354,3156.065860514878,0.0,15875.596495712414,8823.029999759101,3195.4028734029994,2240.891601862649,3023.4018819126754,363.3336425807682,0.0,367794.0470513037,239551.50367266516,8823.029999759092,399.65710003537106,4139.925320255507,866.5970455663553,577.7313637109035,59221.86339884185,8377524.796400169,2000.0,288578.4,0.035748537047392406,0.004852399642708088,1000,0.02,21711.714920624745,2822.427096275925,140.88295569263664,2681.5441405832885,11712.676716066882,2947.0833333333335,1923.856,2305.6717749486156,18889.287824348834,108602.24938827001,38157.22362177101,62626.77736316682,6934.056079709097,4195.783300419746,35280.66445574112,199.4842473955555,83011.21359725168,34864.70971084571,27946.666666666668,55893333.33333333,127491.53721261884,1745.317665916702,1421.1511265834317,6614.46269262056,2.426471727585795,23000.0,18159.05402887685,57823.379058814004,154019.34584995694,0.0,169.4021759953746,481.7827941804285,263436.32186467183,282325.60968902067,-154834.0724764018,0.0,-154834.0724764018,141.46,0.0,0.0,2876.819373504714,3409834.3354815734,1067903.3576148124,990000.7448192248,508916.58383846504,310751.8861324837,393768.4600813163,138493.30299527152,1759.567039574253,2465.8844967952646,2042.3972273394186,909.0964339042556,1355.5699354979415,290.51486664795584
55,5,482.3815679505458,8832.103506019446,139.43395283881702,4023.8193677535064,3362.6212370511826,0.0,16357.978063662951,8971.537458858264,3076.961725126523,2401.0791570817605,3104.316001630181,389.18057501979786,0.0,373512.88918249734,246328.13675862487,8971.537458858262,411.42631512081283,4225.572003573354,913.1180322873668,608.7453548582446,61925.57201526963,8759991.417280043,2000.0,288578.4,0.035640768182605,0.004754579335659,1000,0.02,22091.610315635586,2919.9417262977113,165.63720962585876,2754.3045166718525,11954.988312509733,2947.0833333333335,1923.856,2345.7409434947685,19171.668589337838,120324.47448482359,42222.04728595806,69273.51428182163,7654.882996953509,4252.988342169131,41760.425173993906,209.0719564047572,87000.93895583088,36540.39436144897,28960.0,57920000.0,139496.14307416143,1824.9982119333424,1383.1452426183982,7370.907947063037,2.556730490404627,11000.0,19237.46440629971,56608.70524074907,154939.50602874195,0.0,172.25351921007865,487.0681780080363,253026.60550511404,272198.27409445186,-132702.13102029043,0.0,-132702.13102029043,141.46,0.0,0.0,2998.7796170462843,3769020.3577673095,1173614.0199202527,1092254.2430925472,564461.2777959334,345874.2371231224,438453.5803486805,154362.99948677327,1781.3738215575943,2502.031840764585,2081.3341191671493,928.1873340204439,1382.95639605771,295.65394729077866
56,5,513.5656801285907,9006.464688941103,145.84303855047068,4144.8369881342815,3574.3990281656966,0.0,16871.54374379155,9152.307727491574,3033.8549055800922,2508.6950041322643,3192.7938204902734,416.96399728894704,0.0,380544.2937427438,253661.5208560982,9152.30772749157,424.16044817191533,4323.83434659874,959.249342376732,639.4995615844881,64650.657457907124,9145482.003995541,2000.0,288578.4,0.03556606926294416,0.004646887911611894,1000,0.02,22556.20792898434,3058.159418337991,213.98851789626133,2844.17090044173,12232.992133397154,2947.083333333333,1923.856,2394.1170439158714,19498.048510646357,127365.17015703107,46589.24145956924,76411.60670053246,8427.115364814123,4329.035767428888,42956.46832589728,218.93185246436266,91103.92928482487,38263.650299626446,30213.333333333332,60426666.666666664,146863.21866767743,1905.3087508324045,1456.2428205516392,8190.053788957676,2.6858981586548505,11000.0,20381.37900098897,58259.818165124714,156020.7058491163,0.0,175.7243083678383,494.4148035891583,257886.33338568735,277384.3818963337,-130521.16322865628,0.0,-130521.16322865628,141.46,0.0,0.0,3126.8599645644877,4154421.604561258,1286080.1234165553,1201718.0401788682,624410.6024667005,383911.97922054684,486800.8973990736,171499.96187951358,1808.870775048926,2546.6258353105814,2128.258978318444,951.0058068601065,1415.707926921311,301.8384050322049
57,5,635.2884187436481,9300.485716796791,152.3053689925854,4259.250146008226,3794.7909307375935,0.0,17506.832162535196,9452.791085789377,3114.8030304396298,2569.819070811016,3315.204979548541,452.964004990192,0.0,392452.30690997833,263195.1049774763,9452.791085789382,440.67888701620006,4470.175640438338,1003.418010734089,668.9453404893927,67448.46974712198,9541260.530427877,2000.0,288578.4,0.03553185045599814,0.004494921019896005,1000,0.02,23296.365791047254,3305.038042584386,323.3057805583171,2981.732262026069,12647.020921928148,2947.0833333333335,1923.856,2473.3674932013955,19991.327748462878,123167.31408232573,51611.147595117116,84613.88176954363,9310.847278954292,4466.256416561068,32088.11478847124,230.09057292525247,95747.39832934646,40213.90729832551,31466.666666666668,62933333.33333333,143158.6418307886,1987.7626105058077,1700.488539551805,9144.402045682613,2.8095704300554494,23000.0,21731.997400976597,64361.746869082446,157702.62699333308,0.0,181.49358884715608,508.3869355301456,280321.71455393976,300313.04230240267,-157154.40047161406,0.0,-157154.40047161406,141.46,0.0,0.0,3281.2035078604636,4596629.655610435,1413131.5933491993,1326724.3957865816,693831.5208280628,428318.0579924365,543182.6652423969,191441.42241175778,1857.4558649167052,2622.647988949646,2204.6123306276586,987.5873293774638,1468.480448406558,312.00712351134723
58,5,789.0155640107322,9736.407576179005,158.9232100930344,4372.547692299187,4027.969247974693,0.0,18295.84772654592,9895.33078627204,3248.8299710294996,2661.956729008708,3485.066017614967,499.4780686188688,0.0,410128.43801411183,275493.58981627686,9895.330786272043,461.9641803893062,4674.692266299449,1046.1113230366386,697.4075486910924,70379.64314169376,9955904.318823999,2000.0,288578.4,0.0355006969608184,0.0042984081807569815,1000,0.02,24340.05983966843,3654.157404855375,487.88541084065764,3166.271994014717,13225.639359814406,2947.0833333333335,1923.856,2589.3237416653374,20685.902434813077,143725.58332698274,60320.89290537687,98849.55354549138,10850.785647376912,4670.562445776841,42116.680875956044,243.28969501760892,101239.93800408178,42520.773961714345,32720.0,65440000.0,164411.4857617958,2074.146733088333,2008.5542252162322,10778.561736401516,2.9291117045025885,11000.0,23705.13612191925,72174.55241789191,160102.2905617526,0.0,189.99035109642327,529.5566403203669,282565.71789939114,303251.6203342042,-138840.13457240842,0.0,-138840.13457240842,141.46,0.0,0.0,3475.305728206186,5365219.030755629,1636473.6210846638,1544777.8417680354,813906.1762565939,504799.5031673068,639931.8327681589,225330.05571087028,1930.829110446079,2735.7535399520416,2316.1767981144603,1040.6600363100285,1545.074465570547,326.8368358788856
59,5,726.0422591278806,10086.309711941944,165.82230167692535,4498.188903460003,4271.569068594926,0.0,19021.8899856738,10252.13201361887,3414.290283381478,2664.1689688055358,3632.458796582488,541.2139648493686,0.0,424288.43632410216,286539.99604679464,10252.132013618875,481.1267871355517,4846.594900531886,1093.1662176855564,728.7774784570378,73404.29434608301,10383771.478196904,2000.0,288578.4,0.03549255571770943,0.004145984036546813,1000,0.02,25229.117741656104,3962.8774155494007,628.5117721674001,3334.3656433820006,13711.986292584814,2947.083333333334,1923.856,2683.314700188607,21266.240326106756,153717.98300361712,66546.85766945625,109012.12148073416,11941.869796672345,4837.225850519754,44141.72479393718,255.96394082122902,106514.06134627316,44735.90576543473,33973.333333333336,67946666.66666667,174984.22332972387,2163.285724624355,1913.834878956793,11974.886104969228,3.060865409519559,11000.0,25330.702705141786,69416.50555003408,162084.49617584783,0.0,196.84093466148232,546.6100965258986,284630.22303617105,305896.46336227783,-130912.24003255396,0.0,-130912.24003255396,141.46,0.0,0.0,3657.620923929279,5912420.8791995905,1791471.1468967379,1698752.2401939393,900790.3363624357,560847.037588215,710641.6680700576,249918.45008820514,1988.8876993559813,2825.605893200706,2406.8550107651063,1084.3373612635928,1607.7269849281513,338.71906410533535
