month,year,new_accounts,contributing,reduced,lapsed_holding,dormant,closed,holding,live_accounts,tier_none,tier_silver,tier_gold,tier_platinum,tier_sovereign,inflow_sip,inflow_spot,collection_events,spot_events,grams_bought,grams_withdrawn,grams_redeemed,grams_closing,grams_recycled,grams_sold_back,net_new_gram_share,aum_usd,float_grams,float_usd,fee_applied,pricegap_rate,bar_grams,fab_premium,gross_entry_fee,stream1_net,stream1_sip,stream1_spot,stream1a_gross_margin_pct,stream1a_net_pct,stream1b_gross_margin_pct,stream1b_net_pct,cor_premium,cor_pricegap,rail_passthrough_usd,floatcoc_memo,float_interest_expense,cost_of_revenue,gross_profit,stream2,stream2_gross,stream2_processor_fees,stream3,stream4,stream5,stream5_peak_drawn,stream5_avg_drawn,stream6,partner_aum,revenue,cost_vault,cost_screening,cost_rewards,cost_redemption,cost_card_fixed,cost_card_variable,cost_acquisition,cost_opex,cost_oneoff,cost_family,cost_vat,operating_cost,total_cost,ebitda,tax,net_profit,gold_px,margin_call_usd,grams_liquidated,active_cards,card_spend,card_spend_R1,card_spend_R2,card_spend_R3,card_spend_R4,live_R1,live_R2,live_R3,live_R4,float_movement,operating_cash,cash_flow,cumulative_cash,required_capital,total_funding_need
40,4,601.031954605639,5532.001962107891,62.01970113869873,2392.994704032196,980.5683629997409,0.0,8967.584730278526,5594.02166324659,3109.4132565032187,1298.726329512626,1154.0995980397229,31.782479191022286,0.0,175180.9672358155,134835.1171257279,5594.02166324659,206.25604606733785,2109.685767637234,315.689450633822,210.45963375588133,23333.70768756274,27.551658626589415,182.9079751292919,0.9869403969779603,3300786.289482625,512.7927028507835,73627.7505814509,0.03735269315277091,0.0009506227199155317,100,0.015,11579.935671580273,6867.146972337266,3880.4226923968363,2986.7242799404294,0.023101560425227444,0.022150937705311912,0.02310156042522741,0.022150937705311877,4418.080365909687,294.70833333333337,1450.0694273284819,490.85167054300604,0.0,4712.78869924302,44414.591790895916,12802.37296938551,21190.22594244975,2454.589709178309,2785.1761295842803,7792.313396922679,47.582322666198245,19800.39227089936,8316.16475377773,14119.999999999998,28239999.999999996,49127.38049013894,750.0,1380.936657928788,1906.4425438980604,388.9963628886192,11000.0,5515.9292570955095,51185.93765870128,133385.65577601318,0.0,107.40521593433455,243.32091407527435,205864.62438653506,210577.41308577807,-161450.03259563912,0.0,-161450.03259563912,141.46,0.0,0.0,869.368876489035,1177234.7745805418,635343.9268014365,324609.9099569341,107512.39493562527,109768.54288654603,2263.227005947681,1724.1165788902676,797.1983059503054,809.4797724583352,3955.919493757101,-161450.03259563912,-165405.95208939622,-5561136.5430025915,408441.1164057182,5969577.6594083095
41,4,454.0141253227499,5740.449812379734,66.54810741768347,2527.64237928647,1086.9585565173888,0.0,9421.598855601276,5806.997919797417,3156.040594318959,1358.8013820813335,1247.5935079065753,44.56243549054929,0.0,181731.10442599125,141590.55098856473,5806.997919797417,216.76047763900846,2200.4587261419506,340.76093510083143,227.17395673388762,24966.231521869973,15.434603869587932,211.7393528642997,0.9929857335262773,3531723.1110837264,528.2273067203714,75843.88033079369,0.03725319295137254,0.0009115019931327048,100,0.015,12044.764014515638,7113.652996132588,3998.408377047538,3115.2446190850496,0.022913285285413653,0.022001783292280946,0.022913285285413598,0.022001783292280894,4636.402685049727,294.70833333333337,1505.9395993591063,505.62586887195795,0.0,4931.11101838306,45957.77837146393,12718.879154331738,21041.433440749286,2430.952923007745,2883.2011880460145,8255.790280745685,52.92141887458339,22022.145925922094,9249.301288887278,14933.333333333334,29866666.666666668,50888.88938984699,750.0,1122.5740975151257,1932.879513567553,450.2438634610398,11000.0,5918.8955378266,45284.15343241315,134579.73785859303,0.0,111.49436006011042,251.14419389031852,201401.12285732693,206332.23387571,-155443.344485863,0.0,-155443.344485863,141.46,0.0,0.0,956.2336409304204,1168968.5244860714,619073.4043511893,321373.11005733744,112076.31021602887,116445.69986151575,2339.3890769022473,1789.0578098713204,832.9505272383374,845.6005057855118,2216.1297493427846,-155443.344485863,-157659.4742352058,-5718796.017237797,408441.1164057182,6127237.133643515
42,4,430.0726018368342,5920.59895452194,71.21801508244756,2660.296000272749,1199.5584875609732,0.0,9851.67145743811,5991.816969604388,3216.951540290167,1369.7099654900946,1346.8201271708904,58.33533665323409,0.0,187406.1892357294,148041.8401081108,5991.816969604388,226.78787359494547,2283.1841848487816,367.0426251898305,244.69508345988703,26637.677998069037,13.37264906390078,231.32243439598625,0.994142982790157,3768165.929606846,541.5999557842722,77763.9506914218,0.037170570295259595,0.0008785513926249721,100,0.015,12468.794555131515,7357.7731240162475,4110.598667490042,3247.174456526205,0.022812718477787323,0.02193416708516235,0.022812718477787413,0.021934167085162444,4816.31309778194,294.7083333333333,1554.6512107998333,518.426337942812,0.0,5111.021431115273,52345.83165536843,13250.225055785464,21910.406555453872,2525.2676641413236,2968.0344425560356,12964.288069832244,58.84429651178284,24486.82806033159,10284.467785339268,15746.666666666666,31493333.333333332,57456.8530864837,785.034568668093,1091.1844571212866,2050.523921534214,491.8707928953748,23000.0,6435.628396711623,44367.52913922009,135635.00199585178,0.0,115.04288581640422,257.89086840330594,214229.70702622217,219340.72845733745,-161883.87537085376,0.0,-161883.87537085376,141.46,0.0,0.0,1051.3309956482362,1217244.8086363266,633846.4351110952,333690.23486143345,121610.35580594394,128097.78285785366,2405.2825234038496,1845.2663903219482,864.1383010367042,877.1297548418851,1920.0703606281022,-161883.87537085376,-163803.94573148186,-5882599.962969279,408441.1164057182,6291041.079374997
43,4,409.2558885084151,6077.490964092041,75.99815979443443,2789.9749828525873,1317.463239207462,0.0,10260.927345946524,6153.489123886476,3183.4387849174122,1475.9328201530268,1424.5592320544604,69.55828676157753,0.0,192364.22156919306,154234.1668639624,6153.489123886477,236.4070509558627,2359.365973222528,394.33318750686084,262.88879167124054,28339.82199211345,11.683001869700774,251.20578980153977,0.9950482451631937,4008951.219004369,553.282957653973,79441.41829757698,0.03705290702346559,0.0008502876619409627,100,0.015,12842.47786109672,7566.221030849809,4199.298864023957,3366.9221668258515,0.022680224797696102,0.02182993713575514,0.022680224797696,0.021829937135755036,4981.548496913562,294.70833333333337,1597.4740437105847,529.6094553171798,0.0,5276.256830246895,58112.148344611815,15095.038222211686,24952.9749161358,2871.103717406092,3038.207250716656,15788.673458618898,64.0083822147391,26635.754739602635,11187.016990633107,16560.0,33120000.0,63388.40517485871,835.1981706259102,1064.9512141189637,2365.3344948257613,534.1376983049065,11000.0,7026.083096976445,43582.14414020418,136575.5501421619,0.0,118.14699117862037,263.4315493358602,203364.97749773256,208641.23432797944,-145252.82915312075,0.0,-145252.82915312075,141.46,0.0,0.0,1128.5786741740246,1386276.384229767,712933.0476173374,379540.5392985389,142454.01177166856,151348.78554222203,2462.985503935847,1894.3011132265547,891.5138997463863,904.6886069776876,1677.4676061551872,-145252.82915312075,-146930.29675927595,-6029530.259728555,408441.1164057182,6437971.376134273
44,4,438.4557629869624,6262.499155219388,80.86154883429892,2916.0777270218277,1439.9446778579725,0.0,10699.383108933489,6343.360704053687,3196.355298048852,1568.872779030924,1497.7600396833893,80.37258729052057,0.0,198203.8007438911,160837.7533758391,6343.360704053688,246.65793709354435,2444.280233254975,421.85356631755707,281.2357108783714,30081.0129481725,13.76026008458939,267.475450793782,0.9943704245129596,4255260.091648483,567.0432177385624,81417.14258501648,0.03696973838035202,0.0008208195679630343,100,0.015,13273.672323481427,7821.643659077838,4317.827514685422,3503.816144392416,0.022605606229368684,0.02178478666140565,0.02260560622936859,0.021784786661405556,5157.320331070241,294.70833333333337,1647.504660286808,542.7809505667766,0.0,5452.028664403574,62194.43489468788,16989.155280674597,28076.545017820463,3225.9571321561352,3124.688540086525,16576.704360389234,68.9097211263358,28675.34481558645,12043.644822546308,17613.333333333332,35226666.666666664,67646.46355909145,886.512519093434,1132.1246547938852,2689.706799477881,568.7373490250152,11000.0,7600.136465489933,44858.52022306128,137657.8815065976,0.0,121.79252551783075,270.36351104181887,206785.77555409868,212237.80421850225,-144591.3406594108,0.0,-144591.3406594108,141.46,0.0,0.0,1201.0336319504138,1559808.0565455814,793295.7647197843,426981.6353614563,164057.61068949374,175473.04577484727,2531.671732377704,1951.866766070127,923.234012116499,936.5881934893569,1975.7242874395015,-144591.3406594108,-146567.0649468503,-6176097.324675405,408441.1164057182,6584538.441081123
45,4,545.7946226495139,6550.959522088445,85.82720193962953,3040.7876175237334,1567.6033900311945,0.0,11245.177731583002,6636.786724028075,3312.0986551338806,1659.8263291506814,1573.4291296783915,91.43261006512164,0.0,207273.58336389376,168902.37696809223,6636.786724028074,259.1655624810497,2561.012944289076,448.7402800341649,299.16018668944326,31894.12542573797,21.37184273529067,277.7883439541526,0.991654925921812,4511742.982724894,588.415060473853,84485.75237145073,0.03693768528055455,0.0007834321286061046,100,0.015,13895.06923285327,8211.496446132935,4524.548277002508,3686.948169130427,0.02261230295513646,0.021828870826530355,0.022612302955136495,0.02182887082653039,5388.864453386977,294.70833333333337,1723.988071627281,563.2383491430048,0.0,5683.57278672031,61684.44890674495,18950.182552112965,31310.41719145132,3593.3178257319814,3266.195654215753,12516.483668190172,73.42391942643268,30553.834391591146,12832.61044446828,18666.666666666668,37333333.333333336,67368.02169346526,939.9464547343529,1347.075383849091,3025.680402455623,590.6955598204121,23000.0,8169.4107548204065,49402.69470603506,139260.93012501145,0.0,127.42630510133907,281.92556131200445,226145.78525313974,231829.35803986006,-164461.3363463948,0.0,-164461.3363463948,141.46,0.0,0.0,1270.6566347450619,1739467.6217472956,874640.8391243959,477136.7989253682,186797.99305372153,200891.9906438097,2639.801594634932,2040.9362310038048,971.1963293491926,984.8525690401449,3068.6097864342446,-164461.3363463948,-167529.94613282903,-6343627.270808235,408441.1164057182,6752068.387213953
46,4,683.7356516629068,6965.029309067302,90.98301627569847,3169.8615190326377,1703.0395388702698,0.0,11928.913383245908,7056.012325343001,3504.020294930076,1783.5573145390283,1664.3171174616448,104.117598412251,0.0,220270.2055963061,178836.47095904633,7056.012325343,274.5571413496924,2717.161852558472,475.28433014516224,316.85622009677485,33819.14672805451,30.62496402378133,286.2312560729935,0.9887290615408334,4784056.496150591,619.0400244976344,88882.94289341688,0.036924866854205575,0.0007384199529733,100,0.015,14736.960892430878,8741.68993531579,4824.609440088179,3917.080495227611,0.022641561265377322,0.02190314131240402,0.022641561265377218,0.021903141312403916,5700.562623781761,294.70833333333337,1832.6423666731732,592.5529526227792,0.0,5995.2709571150945,70600.90007867698,22156.170565695364,36599.47369618554,4195.45049555822,3471.12107250799,16433.868551810287,78.04995334754507,32478.862031353277,13641.122053168376,19720.0,39440000.0,76596.17103579207,996.67843669804,1622.7783570737547,3567.036462470324,608.6848983856914,11000.0,8927.1286927694,55296.23146707505,141500.53714847355,0.0,135.47543664658562,298.8365557103844,223953.38745530276,229948.65841241786,-153352.4873766258,0.0,-153352.4873766258,141.46,0.0,0.0,1348.4400823014596,2033304.0942325299,1010937.0068163374,558742.3803313678,222815.02891826024,240809.67816656458,2796.196415355759,2168.1879154583507,1038.8231439722306,1052.8048505566594,4397.190521966157,-153352.4873766258,-157749.67789859197,-6501376.948706827,408441.1164057182,6909818.065112545
47,4,633.5785507926552,7307.253290572481,96.43979749130705,3309.273752665015,1849.525093309762,0.0,12562.491934038564,7403.693088063788,3682.784201272584,1829.065517797558,1773.067835387375,118.77553360626918,0.0,231037.66941907041,188090.44944101802,7403.693088063786,288.8884750200828,2853.5335565231885,504.84583110766096,336.5638874051073,35831.27056606493,25.372222590047386,311.19166481505994,0.9911084898468965,5068691.534275545,644.4122470876817,92525.93482011881,0.036903422267121545,0.0007031461743365197,100,0.015,15467.261954318152,9171.478086512085,5055.630550388263,4115.8475361238225,0.022585424346118314,0.021882278171781795,0.02258542434611835,0.02188227817178183,6001.075534472731,294.7083333333333,1923.1453907709672,616.8395654674588,0.0,6295.783867806064,76174.67714561791,24923.301331517083,41161.55884620042,4713.021037747219,3639.7874839703263,17582.677411187684,84.09949909740283,34996.25446190455,14698.426873999912,20773.333333333332,41546666.666666664,82470.46101342398,1055.9774029740718,1548.9950769875688,4045.1826842876344,661.7311618981771,11000.0,9737.526820843905,53343.52282908528,143393.0570095251,0.0,142.1509072908247,312.7293097779264,225240.8732026705,231536.65707047656,-149066.19605705258,0.0,-149066.19605705258,141.46,0.0,0.0,1448.6434210402047,2286753.269233357,1124376.1839698958,629331.0425882759,255577.3772655757,277468.66540960985,2925.9018783243505,2273.402420277216,1095.062002580869,1109.3267868813505,3642.9919267019286,-149066.19605705258,-152709.1879837545,-6654086.136690581,408441.1164057182,7062527.253096299
48,4,476.6023350825017,7477.924584656695,102.13447629618108,3453.7844063636962,2005.2508018044932,0.0,13039.094269121066,7580.059060952875,3701.9701042023607,1854.1729811599087,1889.964818494485,133.9511570961224,0.0,236462.8137779935,195224.35491894564,7580.059060952876,299.93553539959794,2939.309215900003,538.3290444059948,358.88602960399646,37873.36470795494,12.783694705035828,346.10233489896063,0.9956507826274679,5357566.171587306,657.1959417927176,94361.44199488779,0.03681482371527671,0.0006826895833455495,100,0.015,15892.487015724731,9387.984178967772,5142.402451670888,4245.581727296884,0.02242988259653073,0.021747193013185177,0.02242988259653076,0.02174719301318521,6209.7945034236,294.7083333333333,1969.9986490881186,629.0762799659186,0.0,6504.502836756933,77764.85957236103,27022.065867483907,44619.37964595865,5103.887477606319,3717.2084768823183,15719.220413440351,91.7139689199869,38164.857442464694,16029.240125835171,21826.666666666668,43653333.333333336,84269.36240911797,1116.1596190806888,1272.8871479762602,4416.456552336091,735.9018657464413,23000.0,10559.385097214217,46836.73701040348,144435.00593006585,0.0,145.53713397029526,318.9776580329144,232837.04801482623,239341.55085158316,-155072.1884424652,0.0,-155072.1884424652,141.46,0.0,0.0,1568.5153894595,2478854.4247754808,1207133.2345282047,682758.9953117773,281841.2717626399,307120.9231728587,2990.873636991848,2326.33477341452,1124.2420677175592,1138.6085828289488,1835.50717476898,-155072.1884424652,-156907.6956172342,-6810993.832307816,408441.1164057182,7219434.948713534
49,5,685.8445587882875,7857.468629449133,107.91142518500534,3593.859307228798,2165.699466046415,0.0,13724.938827909351,7965.380054634138,3939.8869061344417,1874.722482572364,1998.1738692418594,152.59679668547489,0.0,248370.0499834843,205205.65909034133,7965.380054634139,315.41707416379137,3088.3233968284117,569.4526347957643,379.6350898638429,40012.600380123746,28.057957975142017,351.5771318887009,0.9909148251753828,5660182.449772306,685.2538997678596,98390.05691107883,0.036821816125431214,0.0006497445243157092,100,0.015,16701.48135847849,9913.195790442398,5428.290988059729,4484.90480238267,0.02250540300012908,0.02185565847581337,0.02250540300012899,0.021855658475813285,6493.577234702754,294.70833333333337,2070.1992821994827,655.9337127405256,0.0,6788.285568036087,79664.79343667775,27587.815358730302,45541.49736175262,5202.062741731583,3906.5942153005954,15279.228832587774,97.95923961666738,40763.69673199923,17120.752627439677,22880.0,45760000.0,86453.07900471383,1179.204677035897,1680.5605985956124,4553.163226862374,747.6059835320626,11000.0,11122.731020554447,63718.613569282235,203499.4403980894,0.0,152.93529704897549,334.4449462015536,297988.69971720263,304776.9852852387,-218323.90628052488,0.0,-218323.90628052488,141.46,0.0,0.0,1670.9475874117793,2530083.1867640344,1221755.8870811134,697316.4401978927,292033.6560654819,318977.20341954636,3131.9311496968685,2443.697932956513,1187.6002216085953,1202.1507503721627,4028.6149161910434,-218323.90628052488,-222352.52119671594,-7033346.353504531,408441.1164057182,7441787.469910249
50,5,621.3100089098281,8154.9677880688905,113.9501641809061,3739.53060708462,2337.8002774847637,0.0,14346.24883681918,8268.917952249796,4088.3156040535346,1914.6476210259166,2091.4099159440075,174.5448112263385,0.0,257733.37667517754,214285.50551368264,8268.917952249798,329.49458421553817,3213.982397238917,603.5267518250454,402.35116788336364,42220.704857654266,22.06354373837894,380.2876241449847,0.993135138587774,5972540.909163773,707.3174435062385,101557.98244176838,0.03679711327415385,0.0006243570849680906,100,0.015,17368.93227544297,10301.291326866834,5624.7465895354135,4676.544737331421,0.022448253788204572,0.021823896703236482,0.022448253788204572,0.02182389670323648,6772.932615242792,294.7083333333333,2149.603134116334,677.0532162784559,0.0,7067.640948576125,77984.51513721333,25293.15040961335,41739.35769151662,4759.187128278611,4052.3096122822326,14340.059857532524,104.37059758504829,43431.64977947164,18241.292907378087,23893.333333333332,47786666.666666664,85052.15608578945,1244.2793560757862,1579.8109815877574,4226.3416445825205,808.6221845783533,11000.0,11332.849916326057,61000.91647446634,150728.85432475925,0.0,158.7632246831961,346.2951702686044,242426.73327732788,249494.374225904,-164442.21814011456,0.0,-164442.21814011456,141.46,0.0,0.0,1769.5116781149568,2318853.2050842564,1111734.6998163066,639413.9676964012,271170.2456263802,296534.29194516886,3242.7963186109446,2535.820315893322,1237.7704285320488,1252.5308892134813,3167.92553068955,-164442.21814011456,-167610.1436708041,-7200956.497175335,408441.1164057182,7609397.613581053
51,5,624.4109893679324,8445.466269636445,120.17634519957234,3885.8567506410122,2519.1604607100853,0.0,14970.659826187115,8565.642614836017,4190.897953166188,1959.4563746155634,2204.280196572131,211.00809048213515,0.0,266889.04387529404,223399.9837089047,8565.642614836017,343.61792907973756,3338.6144317787152,638.9705134565207,425.9803423043472,44494.36843367212,21.57421933200567,404.4061229723415,0.9935379721819175,6294173.358627259,728.8916628382442,104655.6498444745,0.03673064060502353,0.0006010910233611587,100,0.015,18008.630064781675,10675.494104657633,5811.209825614784,4864.284279042849,0.022374970315049567,0.02177387929168841,0.02237497031504957,0.021773879291688416,7038.4276267906735,294.70833333333337,2227.3151359789385,697.7043322964965,0.0,7333.1359601240065,82552.86726753532,27285.66016061559,45001.52999524471,5115.441435960603,4189.326990075353,15383.028942054587,112.69040346544773,46893.76366586813,19695.380739664615,24906.666666666668,49813333.33333333,89886.00322765933,1311.286116380679,1604.2801251162884,4654.350505090535,859.8984697726897,23000.0,12232.418885986652,61273.12045754608,152388.18936748276,0.0,164.46033820485155,357.47205194254195,257845.47631752308,265178.6122776471,-175292.60904998775,0.0,-175292.60904998775,141.46,0.0,0.0,1900.9554607074726,2500084.9997358173,1188416.7699652186,689942.2950369717,296968.4020835376,324757.5326500891,3351.694969264496,2625.6256416530446,1286.6772161408392,1301.6447877776363,3097.667402706109,-175292.60904998775,-178390.27645269386,-7379346.773628029,408441.1164057182,7787787.890033747
52,5,795.7186684620054,8897.889098232537,126.57966491421534,4032.4493313945004,2709.4604001078665,0.0,15766.37849464912,9024.468763146753,4403.457781279782,2059.278443242305,2315.001172113081,246.73136651158464,0.0,281103.1628600657,234857.2974186116,9024.468763146751,361.3569554580623,3513.5099546327697,673.260173611795,448.84011574119666,46885.7780989519,33.49384745928546,415.3462682819112,0.990467126067162,6632462.169877736,762.3855102975297,109464.76010098887,0.03670696410747501,0.0005711839492005983,100,0.015,18939.342096325694,11260.387585180928,6134.831656508973,5125.555928671956,0.022395312835160223,0.021824128885959623,0.022395312835160327,0.021824128885959727,7384.246177811417,294.7083333333333,2346.4564296512035,729.7650673399258,0.0,7678.95451114475,90249.1411298361,30604.06946356646,50449.48084826247,5719.55674718252,4410.231843264454,17934.548774710707,119.9034631135486,49895.32816509866,20956.037829341436,25919.999999999996,51839999.99999999,97928.09564098086,1381.7629520578619,1945.0708914941838,5312.172886624484,883.2083751535004,11000.0,13223.01191042331,69116.94457617027,154864.37472721757,0.0,173.26980025241767,375.69277160458716,258275.50889099817,265954.4634021429,-168026.36776116205,0.0,-168026.36776116205,141.46,0.0,0.0,2018.2447283553586,2802748.936014582,1322290.3565700068,774184.525694879,337366.86993985827,368907.18380983814,3522.51970613768,2764.461715693251,1361.1151953758474,1376.3721459399744,4809.110256514381,-168026.36776116205,-172835.47801767645,-7552182.251645706,408441.1164057182,7960623.368051424
53,5,599.8732518003253,9132.412192141519,133.300647774272,4187.300156207066,2913.238750326589,0.0,16366.251746449447,9265.712839915792,4419.765154249304,2138.8591068830547,2425.083876196972,282.004702586459,0.0,288538.4005321498,243594.0064876226,9265.712839915792,374.8781117101547,3623.9713337259377,712.9559141813919,475.3039427875947,49321.48957570885,17.52023580772925,457.7837069798654,0.9951654596037558,6977017.915379775,779.9057461052589,111980.34884671068,0.03661761977630743,0.0005538251935901789,100,0.015,19485.422150901297,11538.185232895277,6256.355501422351,5281.829731472925,0.022236746738465273,0.021682921544875094,0.02223674673846531,0.021682921544875135,7652.528584672647,294.70833333333337,2410.147737906487,746.5356589780712,0.0,7947.23691800598,91025.44168762314,29483.467770396197,48581.17723072769,5494.979835727738,4516.3245376441755,18425.432706820564,128.69810653354688,53555.03580106815,22493.115036448624,26933.33333333334,53866666.66666667,98972.67860562912,1453.5453990374533,1600.7530682240852,5194.851574989009,973.3675244002844,11000.0,13768.975420683011,60476.601003778196,156262.135296492,0.0,177.90168652638317,384.34323567404664,251292.47420980447,259239.71112781044,-160267.03252218134,0.0,-160267.03252218134,141.46,0.0,0.0,2153.5673941792375,2698954.2905959827,1264811.57733687,746229.9930272663,328624.138656559,359288.58157528745,3611.759987732332,2836.8950905546585,1400.8493085052758,1416.2084531235246,2515.588745721805,-160267.03252218134,-162782.62126790313,-7714964.872913608,408441.1164057182,8123405.989319326
54,5,567.1870119473705,9330.675120032918,140.14433597523495,4338.396707087,3124.2225953016614,0.0,16933.438758396816,9470.819456008154,4462.377878336075,2146.0009145983145,2543.3562296705168,319.08443340324504,0.0,294848.7193842599,251885.75578242753,9470.819456008154,387.70638679952253,3723.711778276678,754.048508148593,502.6990054323953,51788.453840404545,14.869501041778904,487.8295043906164,0.9960068066684097,7325994.680263627,794.7752471470378,114115.34005834126,0.03654096809164555,0.0005390337480428378,100,0.015,19978.207011668503,11813.706250270408,6371.019786180645,5442.686464089764,0.022146791785742335,0.021607758037699494,0.02214679178574235,0.021607758037699508,7869.792428064735,294.70833333333337,2464.631460701919,760.768933722275,0.0,8164.500761398068,102619.91175667607,29873.949689909914,49204.87975344182,5553.563732568193,4605.796569025643,28241.39505220015,138.39752860325743,57591.248222403316,24188.32425340939,27946.666666666668,55893333.33333333,110784.41251807414,1526.248891721589,1557.29913485454,5335.966730734983,1037.236761189265,23000.0,14568.438530207088,59115.029855400746,157480.7000743672,0.0,181.8397335553565,391.6215370670345,264194.3812490978,272358.8820104959,-161574.46949242172,0.0,-161574.46949242172,141.46,0.0,0.0,2303.6872103813976,2733604.4307467677,1272722.9516293341,756774.2879194063,336399.67565110046,367707.51554692665,3687.579906152577,2898.199192271851,1434.7662245422541,1450.2741330414706,2134.9912116305786,-161574.46949242172,-163709.4607040523,-7878674.33361766,408441.1164057182,8287115.450023378
55,5,537.9725498704062,9498.445510552607,147.07124165481187,4484.702185420468,3341.192370639337,0.0,17471.411308267223,9645.516752207419,4395.376269531139,2267.538294416838,2634.5157975124803,348.08639074695907,0.0,300214.8046974292,259786.12829503405,9645.516752207419,399.9230531354027,3814.460937234931,796.2531064552815,530.835404303521,54275.82626688068,12.644529226563918,518.1908750769571,0.9966851071659605,7677858.383712941,807.4197763736017,115930.86558929684,0.03644152644917903,0.0005262640041660425,100,0.015,20407.288811209783,12045.506241723499,6457.559426761439,5587.946814962059,0.022036060742103986,0.021509796737937945,0.022036060742104013,0.021509796737937972,8067.074236152956,294.70833333333337,2511.3599513357053,772.8724372619789,0.0,8361.78256948629,112955.23654454645,33367.941121227654,54944.07237028044,6191.790985374259,4677.34908080096,33757.7377577524,146.70234304195571,61047.1237326602,25639.791967717283,28960.0,57920000.0,121317.01911403274,1599.553829940196,1519.3915565082682,6017.6543856174485,1101.7787265238703,11000.0,15593.60886890376,57899.472232013526,158547.5709364904,0.0,185.1939216423824,397.4075010255352,253861.63195866538,262223.4145281517,-140906.39541411895,0.0,-140906.39541411895,141.46,0.0,0.0,2425.0840837022383,3052448.46501558,1414287.479910802,845798.8878625301,378583.63989044627,413778.45735180133,3752.353270234251,2950.1475380181705,1463.7281823866829,1479.2877615683142,1815.5255309555796,-140906.39541411895,-142721.92094507453,-8021396.254562735,408441.1164057182,8429837.370968454
56,5,574.644108817726,9703.26603383037,154.04688175651933,4625.623931998576,3563.118569499481,0.0,18046.055417084946,9857.31291558689,4390.823981065564,2370.9921216441144,2719.868946930551,375.6278659466617,0.0,306741.61027151445,268216.15699864284,9857.31291558689,412.9524494272762,3916.617493342687,838.3025830756368,558.8683887170911,56795.27278843063,15.379625745994986,543.4887629710961,0.9960732377435028,8034259.288651397,822.7994021195967,118139.10147519573,0.03637320487240997,0.0005125738795261073,100,0.015,20913.056661900846,12340.311697314019,6583.591520571459,5756.7201767425595,0.021975561945422835,0.021462988065896724,0.021975561945422856,0.02146298806589675,8278.03663125342,294.70833333333326,2567.5663412535414,787.5940098346382,0.0,8572.744964586755,119230.83875834053,36915.19534222047,60769.66626013347,6838.964365075626,4770.544085842687,34836.99738995092,154.45690967903334,64274.025083863904,26995.09053522284,30213.333333333332,60426666.666666664,127803.58372292729,1673.804018469041,1604.4732638253413,6713.72382956092,1155.5760533809807,11000.0,16578.594997853732,59686.79995664947,159800.049852117,0.0,189.2604079792683,405.0240164225441,258807.3063962583,267380.05136084504,-139576.46763791775,0.0,-139576.46763791775,141.46,0.0,0.0,2536.9700694287335,3376092.5700074155,1557769.791865559,936191.4845929648,421505.8073144286,460625.4862344626,3831.5822535360107,3013.184206639989,1498.4540150249024,1514.0924403859876,2208.2358858988882,-139576.46763791775,-141784.70352381666,-8163180.958086551,408441.1164057182,8571622.07449227
57,5,713.2282743023572,10043.272024774607,161.09736897844726,4763.9784974444065,3790.935800189842,0.0,18759.283691387303,10204.369393753055,4521.539505662231,2470.858278787993,2807.70689226843,404.26471703440177,0.0,317492.87318767025,278600.1560164025,10204.369393753057,428.993029631132,4060.6683536805053,878.7611995993691,585.8407997329127,59391.339142778845,25.334047118515855,560.5067526143969,0.9937611139566338,8401498.835137496,848.1334492381126,121776.61209516176,0.03635486883878555,0.0004943998988326363,100,0.015,21670.883892428432,12813.599694001201,6824.818247173841,5988.781446827361,0.021990372953760662,0.02149597305492803,0.021990372953760762,0.021495973054928126,8562.575865093886,294.7083333333333,2658.3406058460473,811.8440806344119,0.0,8857.28419842722,115654.88917120334,40489.56558508365,66637.42309698038,7489.379044742214,4935.599752777883,25788.024256620196,161.43321605373083,67177.06964076853,28214.36924912278,31466.666666666668,62933333.33333333,124512.17336963056,1750.3122573203118,1882.2508182009801,7423.806052350167,1191.7998097313668,23000.0,17519.275310645757,66191.85484739007,161731.8222297429,0.0,195.9238923600587,418.6836075462879,281305.7288252879,290163.0130237151,-165650.83965408456,0.0,-165650.83965408456,141.46,0.0,0.0,2638.7161773090475,3702079.060943354,1701759.418173585,1027259.499915039,465016.1644442205,508043.9784105095,3962.7092215666235,3116.9001832420163,1554.4475454398803,1570.3124435045365,3637.5106199660368,-165650.83965408456,-169288.3502740506,-8332469.308360602,408441.1164057182,8740910.42476632
